,likert_5_options_0,likert_5_options_1,likert_5_options_2,likert_5_options_3,likert_5_options_4,likert_5_options_5,likert_5_options_6,likert_5_options_7,likert_5_options_8,likert_5_options_9,likert_5_options_10,likert_5_options_11,likert_5_options_12,likert_5_options_13,likert_5_options_14,likert_5_options_15,likert_5_options_16,likert_5_options_17,likert_5_options_18,likert_5_options_19,likert_5_options_20,likert_5_options_21,likert_5_options_22,likert_5_options_23,likert_5_options_24,likert_5_options_25,likert_5_options_26,likert_5_options_27,likert_5_options_28,likert_5_options_29,likert_5_options_30,likert_5_options_31,likert_5_options_32,likert_5_options_33,likert_5_options_34,likert_5_options_35,likert_5_options_36,likert_5_options_37,likert_5_options_38,likert_5_options_39,likert_7_options_0,likert_7_options_1,likert_7_options_2,likert_7_options_3,likert_7_options_4,likert_7_options_5,likert_7_options_6,likert_7_options_7,likert_7_options_8,likert_7_options_9,likert_2_options_0,likert_2_options_1,likert_2_options_2,likert_2_options_3,likert_2_options_4,likert_2_options_5,likert_2_options_6,likert_2_options_7,likert_2_options_8,likert_2_options_9,target
1635,3,4,2,5,1,3,5,5,3,3,3,4,3,5,5,1,4,4,2,5,2,5,3,4,5,4,4,4,2,2,5,1,1,5,3,4,5,1,2,5,5,2,5,5,2,2,3,4,1,4,0,0,0,1,0,0,1,0,0,0,1
1636,3,1,3,5,5,4,2,2,5,5,3,4,5,5,2,5,2,4,3,3,4,3,4,2,1,1,1,4,2,5,5,3,5,5,1,4,1,1,1,1,7,5,7,1,2,7,4,2,6,3,1,0,1,0,0,0,0,0,0,0,1
1637,4,1,3,1,2,3,3,2,4,1,2,1,3,1,2,1,2,2,5,1,2,1,3,4,2,1,1,4,4,2,1,4,5,3,2,1,1,1,5,5,3,1,3,1,2,4,7,6,5,6,0,0,0,0,0,0,0,0,0,1,0
1638,1,4,2,5,2,1,1,2,2,2,2,5,3,2,4,3,4,2,2,2,2,5,3,2,5,4,4,4,1,3,2,1,2,1,3,5,1,1,1,1,4,5,3,5,5,7,7,2,5,3,0,0,0,0,0,0,0,0,0,0,0
1639,4,1,2,5,2,3,1,5,3,3,1,4,3,5,3,1,4,2,2,5,3,3,3,2,3,1,5,4,2,2,5,4,5,3,2,3,1,1,1,5,1,4,2,6,2,4,4,6,5,1,0,0,0,0,0,0,0,0,0,1,0
1640,3,1,2,1,2,1,3,5,5,2,4,4,5,1,4,3,2,1,1,4,2,1,3,2,1,1,5,4,2,2,1,1,3,1,1,1,1,2,5,1,7,5,3,6,5,7,7,7,5,2,0,0,0,0,0,0,0,0,0,0,1
1641,2,4,3,4,1,4,3,1,5,2,5,3,3,2,3,3,1,2,2,5,1,3,3,4,4,1,1,4,4,1,1,2,3,5,1,1,1,1,5,5,2,1,2,5,6,3,7,2,6,4,0,0,0,1,0,0,0,0,0,1,0
1642,3,2,2,3,2,1,4,5,1,2,3,5,3,3,1,1,4,4,5,4,1,1,1,5,5,1,1,4,4,1,4,1,5,5,1,5,1,5,1,1,4,5,2,5,5,7,5,7,5,3,0,0,0,0,0,0,0,0,0,0,1
1643,4,1,2,2,1,3,4,4,5,1,5,5,3,5,5,1,2,5,3,4,2,3,3,4,3,5,5,4,1,2,4,5,1,1,4,2,5,5,1,5,3,6,2,7,2,3,7,2,1,3,0,0,0,0,0,0,0,1,0,0,1
1644,4,3,2,5,5,3,4,4,5,3,5,4,3,1,2,1,2,4,4,1,5,2,4,5,1,1,3,4,2,2,1,2,1,5,1,1,5,4,4,2,3,1,1,2,5,7,5,2,5,6,0,0,0,0,0,0,0,0,0,0,0
1645,4,4,2,4,5,2,4,4,5,4,1,2,3,2,3,4,4,5,3,1,2,5,1,4,3,5,1,4,2,1,4,1,1,1,1,5,5,2,1,1,7,7,3,1,2,3,3,4,1,6,0,0,0,0,0,0,0,0,0,0,1
1646,4,4,2,5,2,3,1,1,4,1,1,2,2,5,5,1,4,5,1,1,1,5,1,2,5,4,1,4,2,2,5,4,1,1,4,1,1,4,1,2,3,4,2,7,5,1,4,2,5,6,0,0,0,0,0,0,0,0,0,0,0
1647,5,5,2,5,2,4,3,2,1,3,2,5,5,5,2,1,4,4,5,4,2,3,3,4,4,1,4,4,2,2,1,1,3,2,2,1,1,5,5,5,7,6,1,5,2,7,4,6,5,2,0,0,0,0,0,0,0,0,0,0,0
1648,2,1,2,5,2,4,1,5,2,1,4,4,3,5,2,2,4,2,3,2,2,3,3,1,1,1,2,4,3,2,4,2,3,5,1,5,1,5,5,5,1,4,2,7,5,4,5,5,5,3,0,0,0,0,0,1,0,0,0,0,0
1649,1,1,5,5,2,1,3,4,5,3,1,2,1,5,2,4,2,5,3,5,2,5,3,2,5,1,4,4,3,2,2,1,5,1,3,1,5,5,2,1,3,6,3,6,5,3,7,5,6,3,0,0,0,0,0,0,0,0,0,0,1
1650,3,2,5,5,2,3,3,3,5,4,1,1,3,2,1,1,4,3,2,3,3,1,3,2,5,1,5,4,2,2,5,1,5,1,5,5,1,1,5,1,7,7,3,7,5,3,3,5,5,1,1,0,1,0,1,1,0,0,1,0,1
1651,4,4,5,1,2,4,3,2,5,1,2,5,3,5,4,1,2,4,2,2,2,1,3,1,5,1,1,4,1,2,5,5,2,4,4,1,2,1,1,5,1,7,2,4,2,5,7,5,2,2,0,0,0,0,0,0,0,0,0,0,1
1652,5,2,2,5,2,4,2,5,5,4,1,5,3,5,2,1,2,4,5,1,2,3,3,1,1,1,3,2,4,1,4,1,1,5,5,5,3,1,3,1,3,1,3,5,5,6,4,7,6,3,0,0,0,0,0,0,0,0,0,0,1
1653,3,1,5,1,2,2,3,2,1,1,1,5,3,3,2,4,4,1,3,5,3,3,4,4,5,1,5,4,2,2,1,3,1,5,5,3,4,5,4,1,3,2,2,5,5,1,4,6,5,3,0,0,0,1,1,0,0,1,0,0,0
1654,1,5,2,5,2,3,3,2,1,2,1,5,3,1,2,1,2,4,4,3,2,4,4,1,5,1,5,4,2,2,3,1,1,1,5,5,1,1,5,5,4,2,2,7,4,7,3,5,6,3,0,0,0,0,1,1,0,0,1,0,0
1655,5,4,2,5,5,3,3,2,1,2,4,3,2,5,1,1,5,2,2,2,2,3,4,4,1,4,1,2,2,2,5,5,1,5,5,3,5,5,5,1,3,2,3,2,2,1,4,2,1,6,0,0,0,1,1,0,0,0,1,0,1
1656,1,1,2,1,5,2,5,2,2,5,2,2,3,5,2,3,5,5,1,2,3,3,2,2,1,1,4,4,2,1,5,2,4,5,4,2,1,3,5,5,5,2,2,1,5,1,3,5,5,5,0,0,0,0,0,0,0,0,1,0,1
1657,1,5,2,1,5,2,3,4,5,4,2,5,3,5,2,1,2,1,5,5,1,3,3,4,5,1,5,4,2,5,5,2,5,1,1,5,5,1,1,5,3,1,3,6,6,5,3,2,1,4,0,0,0,0,0,0,0,0,0,0,1
1658,2,1,2,5,2,1,3,4,2,3,1,2,3,3,2,5,2,4,4,3,3,3,3,4,3,5,1,5,2,4,2,3,5,1,1,5,1,1,5,1,4,6,3,7,5,6,7,5,6,6,0,0,1,0,0,0,0,0,0,0,0
1659,3,1,3,5,2,3,4,1,4,4,1,4,1,1,4,1,4,2,3,1,3,3,1,4,1,2,2,4,2,2,1,5,1,1,5,4,3,5,5,3,2,2,3,3,2,1,7,4,1,3,0,0,0,0,0,0,0,0,0,0,0
1660,3,4,2,1,5,5,5,2,1,3,1,5,3,1,5,1,4,4,2,3,5,3,3,4,5,1,1,4,4,1,1,4,1,1,2,5,1,4,1,5,3,6,2,1,2,1,3,4,5,6,0,0,0,0,0,0,0,0,0,1,0
1661,5,4,3,5,2,2,1,2,5,3,1,5,3,2,2,2,4,4,2,1,2,1,3,2,2,4,1,4,1,2,3,5,1,1,1,1,1,1,5,5,5,2,2,7,1,6,4,7,4,3,0,0,0,0,0,0,0,0,0,1,0
1662,1,5,2,5,1,5,3,4,5,4,1,4,2,5,2,1,4,4,3,5,4,5,3,2,5,1,2,4,4,2,1,5,1,1,5,1,1,5,2,1,2,5,3,7,2,4,7,6,5,3,0,0,0,0,0,0,0,1,0,0,0
1663,1,4,2,5,1,3,3,2,5,1,5,5,3,2,2,3,4,4,2,5,2,3,1,4,5,4,5,4,4,2,1,5,5,5,1,1,2,1,3,1,1,4,2,1,2,3,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0
1664,2,5,2,5,5,1,3,5,1,3,1,1,3,5,3,2,2,2,5,2,3,3,1,4,1,1,4,4,2,1,5,1,5,2,4,4,5,5,5,3,4,1,6,5,4,7,7,5,1,1,0,0,1,0,0,0,0,0,0,0,0
1665,4,1,1,5,2,1,3,5,5,1,5,5,3,1,4,1,4,5,4,4,2,5,1,2,5,1,1,4,4,4,5,1,1,2,1,1,1,5,4,5,5,6,2,4,5,3,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
1666,3,1,5,5,2,3,1,1,3,2,1,4,1,2,1,1,5,4,4,5,3,1,3,4,4,4,2,4,2,1,5,1,5,5,4,5,3,3,1,1,3,4,2,5,5,3,7,7,1,6,0,0,1,0,0,0,0,0,0,0,1
1667,5,1,2,5,5,3,5,4,5,3,4,3,5,1,4,3,4,4,2,1,2,3,4,1,1,3,4,4,4,5,1,1,5,5,4,1,1,5,2,1,2,6,2,5,5,3,7,6,6,6,0,0,1,0,0,0,0,0,0,0,0
1668,5,1,5,2,5,1,2,4,1,2,4,2,3,2,2,4,2,3,2,4,1,3,3,2,4,5,4,4,4,1,5,3,1,2,1,5,2,1,5,5,1,6,4,3,5,3,5,5,4,7,1,0,0,0,0,1,0,0,0,1,1
1669,4,2,5,5,1,3,3,2,2,2,1,4,3,2,1,1,5,4,5,3,3,5,3,4,5,1,1,2,2,2,1,5,2,5,1,1,1,5,3,3,7,1,3,5,2,3,7,2,4,7,0,0,0,0,0,0,0,0,0,0,0
1670,3,4,3,5,1,3,3,2,5,1,1,5,3,5,3,1,4,4,1,3,1,3,3,4,1,1,2,4,2,5,1,5,1,1,5,3,5,4,1,1,7,1,3,3,2,3,4,5,5,3,0,0,0,0,0,0,0,0,0,0,1
1671,2,5,2,3,5,3,3,2,5,4,1,4,1,1,5,1,2,1,5,2,1,3,5,4,5,1,1,4,2,5,1,1,1,1,1,1,1,5,1,1,2,5,2,3,5,7,7,7,1,5,0,0,0,0,0,0,0,0,0,0,0
1672,1,1,2,1,5,3,3,4,5,2,1,3,3,5,5,1,1,1,5,5,1,1,3,1,1,1,1,4,2,2,5,5,1,5,1,1,1,1,4,1,1,1,3,7,1,2,3,5,6,6,0,0,0,1,0,0,0,0,0,0,1
1673,3,4,3,5,2,1,3,5,1,1,3,4,1,5,2,1,4,4,4,5,5,5,5,4,3,1,5,4,3,2,1,3,5,4,5,5,5,5,2,4,7,1,3,5,5,2,3,5,5,7,0,0,0,0,0,1,1,0,0,0,0
1674,3,1,1,5,1,3,4,5,5,3,5,5,3,1,5,1,4,1,5,5,1,3,3,5,2,1,5,4,4,2,1,4,5,4,1,2,3,5,4,1,7,4,2,1,1,7,6,7,6,4,0,0,0,0,0,0,0,0,0,0,0
1675,4,5,1,5,2,2,5,4,1,2,5,5,1,2,3,5,4,5,3,2,4,3,4,4,3,3,1,4,2,2,4,1,5,2,5,1,2,2,1,3,4,1,2,5,5,2,3,7,5,3,0,0,0,0,0,0,0,0,0,0,1
1676,3,4,2,1,5,3,5,5,1,3,5,5,2,2,3,1,2,4,5,3,2,1,3,1,5,1,5,5,2,4,2,1,1,2,5,1,5,3,5,1,2,1,2,7,2,1,3,2,4,4,0,0,0,0,0,0,1,0,1,0,0
1677,2,1,3,1,2,2,5,5,1,1,5,5,2,1,3,4,4,5,4,1,4,1,4,4,5,5,2,4,1,2,4,4,2,1,4,5,3,1,5,5,5,1,3,5,5,1,4,7,7,6,0,0,0,0,0,0,0,0,0,0,1
1678,1,1,3,1,2,4,3,4,5,1,1,1,3,1,5,2,4,5,4,2,2,5,1,4,5,1,1,4,2,2,1,5,5,1,1,5,2,1,5,1,7,2,5,1,2,7,3,1,6,3,0,0,0,0,0,0,0,0,0,0,1
1679,1,5,3,1,1,4,5,2,5,2,5,4,1,5,4,5,5,5,1,4,1,5,3,2,1,5,4,4,2,2,5,5,5,1,5,1,1,1,5,1,4,7,3,1,5,3,5,6,5,4,1,0,0,0,1,0,0,0,1,0,0
1680,2,2,2,5,2,3,4,5,5,4,5,4,3,2,2,4,4,2,2,2,3,3,3,4,1,1,5,4,2,2,1,1,3,1,3,1,1,3,1,5,4,1,2,5,5,3,7,6,5,7,0,0,0,0,0,0,0,0,0,0,0
1681,3,1,2,5,2,3,5,4,5,1,4,4,5,5,4,1,4,4,2,2,2,3,3,2,5,5,5,4,4,2,5,2,2,1,1,1,1,1,3,2,4,1,2,7,5,3,7,5,6,3,1,0,0,0,0,0,0,0,0,0,0
1682,1,1,3,4,5,5,3,2,1,1,5,4,5,1,5,2,5,2,4,3,2,5,3,4,5,5,1,2,1,1,5,1,5,1,3,5,5,1,5,5,7,6,1,5,1,3,3,6,5,7,1,0,1,0,0,0,0,0,0,0,1
1683,3,4,2,5,5,2,1,2,5,3,1,4,3,5,3,5,4,2,2,2,5,1,4,4,5,1,1,3,2,1,1,4,1,5,3,5,1,1,1,3,1,5,2,5,2,5,5,4,5,5,0,0,0,0,0,1,0,0,0,0,0
1684,3,4,2,2,5,3,3,4,1,1,2,5,3,1,4,4,4,5,4,2,2,3,3,2,1,1,1,4,4,2,2,5,1,5,5,1,1,1,2,4,1,5,2,5,2,3,7,7,4,6,0,1,0,0,1,0,0,0,0,0,0
1685,3,5,3,1,1,3,3,1,5,3,4,1,2,5,2,1,4,5,3,3,2,3,2,4,5,1,2,4,2,5,4,5,1,2,1,2,1,1,1,5,5,4,3,5,2,3,6,2,6,4,0,0,0,0,0,0,0,0,0,1,0
1686,1,5,2,5,5,1,4,2,5,3,5,4,3,5,1,2,4,4,1,5,2,1,3,2,5,3,5,4,2,2,4,5,1,3,5,1,3,1,2,4,1,1,2,5,2,2,7,5,6,3,0,0,0,0,0,0,0,0,0,0,1
1687,2,1,2,1,2,3,3,2,1,2,1,5,1,2,2,4,4,4,1,4,3,5,2,1,5,1,1,4,3,2,1,2,1,1,4,1,4,5,1,5,2,5,5,7,5,1,3,2,6,4,0,0,0,0,0,0,0,0,0,0,1
1688,5,5,2,5,2,3,4,2,5,1,1,4,3,5,3,5,2,2,2,2,2,5,3,1,1,1,1,4,4,1,1,1,5,2,3,5,5,5,5,1,5,2,2,3,5,4,3,7,6,2,0,0,0,0,0,1,1,0,0,0,0
1689,3,1,3,5,2,5,5,5,5,2,3,4,3,5,4,5,3,4,1,5,1,3,1,5,1,1,1,4,1,2,3,1,5,2,1,1,1,5,3,2,2,5,3,5,6,3,3,6,5,1,0,0,0,0,0,0,0,0,0,0,0
1690,3,4,1,5,5,3,1,4,1,3,1,4,3,5,2,1,5,4,3,2,3,5,3,4,3,4,5,4,2,2,3,1,1,4,5,1,5,5,1,4,5,4,3,1,5,7,3,7,5,6,0,0,0,0,0,0,0,0,0,0,0
1691,1,4,3,3,2,2,1,2,5,4,1,5,3,5,5,1,2,2,5,5,2,1,3,2,5,5,2,2,2,3,2,1,5,5,1,5,1,1,5,1,1,6,3,3,5,3,4,7,5,3,0,0,0,1,0,1,0,0,0,0,1
1692,4,4,2,3,5,3,4,1,5,1,1,1,3,5,1,1,4,1,3,5,4,3,3,1,5,4,4,4,3,5,5,1,1,2,1,1,5,1,1,1,7,6,3,5,2,3,4,7,1,3,0,0,0,0,0,0,1,0,0,0,0
1693,5,2,2,5,5,3,3,2,5,4,3,5,3,5,3,1,2,4,5,1,2,3,1,4,5,1,4,4,4,2,1,5,4,3,2,1,3,1,1,5,1,6,2,1,4,4,7,5,5,1,0,0,0,0,0,0,0,0,0,0,0
1694,1,1,3,5,2,2,5,5,5,4,1,1,3,3,3,4,4,4,5,5,2,5,1,5,5,1,2,4,2,2,4,1,1,1,5,5,5,1,1,5,1,4,3,5,2,6,7,4,5,2,0,0,0,0,1,1,0,0,0,0,1
1695,3,3,2,5,5,3,3,2,3,1,1,4,1,1,1,1,4,2,4,4,2,3,4,4,4,1,1,5,2,2,4,1,1,5,5,1,4,1,5,4,4,7,3,5,1,3,4,4,5,3,0,0,0,1,1,0,0,0,0,0,0
1696,3,4,2,3,1,4,4,5,1,3,1,2,1,5,5,3,2,2,2,2,2,3,1,1,3,4,5,4,2,1,1,5,3,1,1,1,3,1,1,4,3,1,5,1,5,1,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0
1697,4,4,3,1,5,1,1,2,3,1,4,4,3,5,2,4,1,2,1,2,2,1,1,4,5,1,5,4,2,2,4,3,1,1,2,5,1,4,1,5,3,2,5,6,5,1,4,7,5,2,0,0,0,0,0,1,0,0,0,0,1
1698,4,4,5,2,2,3,2,4,1,4,1,4,3,2,2,5,2,2,1,2,1,3,3,1,5,5,1,4,2,1,1,1,1,5,2,5,1,1,1,5,5,7,3,7,1,6,1,6,5,3,0,0,0,0,0,1,0,0,0,0,0
1699,3,5,2,4,1,3,3,1,1,5,5,1,3,3,5,4,2,4,1,5,2,3,1,1,3,5,4,4,4,1,5,5,1,1,1,2,2,3,3,5,5,5,2,2,2,5,3,6,5,3,1,0,0,0,0,0,0,0,0,1,0
1700,5,5,2,5,5,1,3,2,1,4,5,4,3,1,4,4,2,4,3,4,3,3,2,4,5,1,5,4,2,1,5,3,1,5,5,4,1,1,5,1,4,5,2,5,5,3,5,7,5,3,0,0,0,0,0,0,0,0,1,0,1
1701,4,5,5,3,5,3,1,4,1,3,1,5,1,2,3,3,4,4,3,2,2,1,3,4,3,1,5,4,2,1,1,2,5,5,4,5,5,5,1,5,3,4,2,1,5,7,3,4,5,6,0,0,0,0,0,1,1,1,0,1,0
1702,1,5,3,1,1,5,3,2,1,2,1,4,3,5,2,1,5,2,3,2,2,5,1,2,3,5,5,4,2,2,5,1,2,1,5,5,1,5,1,5,3,4,7,1,2,3,7,2,5,2,0,0,0,0,0,0,0,0,0,0,0
1703,3,3,5,3,5,2,4,5,5,1,4,5,2,5,3,5,4,4,2,1,2,1,1,1,1,4,5,2,2,1,1,1,4,4,4,1,1,4,1,2,1,6,5,5,2,1,3,6,5,4,0,0,0,0,0,0,0,0,0,0,1
1704,2,2,1,1,2,2,3,4,1,2,2,4,3,5,1,4,2,4,5,4,3,1,3,4,1,1,1,2,2,5,1,3,1,1,4,1,5,1,1,2,7,1,3,5,5,2,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0
1705,1,3,3,3,5,1,4,2,5,3,5,4,5,5,2,5,4,1,3,1,2,5,3,2,3,1,1,2,2,4,1,5,3,2,1,4,5,1,4,5,2,6,2,4,2,3,3,6,6,4,0,0,0,0,0,0,0,0,0,0,0
1706,3,4,1,5,5,3,5,4,5,2,1,4,2,5,3,1,2,5,5,1,2,3,3,2,4,4,1,4,4,1,5,1,5,4,5,1,1,2,2,5,2,4,5,7,2,4,7,7,2,3,1,0,0,0,0,0,0,0,0,1,1
1707,5,4,5,1,5,2,3,4,5,4,5,4,3,1,4,5,2,4,4,4,3,3,3,2,4,1,1,4,2,2,1,1,5,5,1,1,4,4,2,1,1,6,7,5,6,3,3,4,5,7,0,0,0,0,0,0,0,0,0,0,0
1708,5,1,1,4,2,1,4,4,5,2,5,1,2,5,3,4,4,5,4,4,3,3,3,4,5,1,1,4,2,1,5,3,4,5,5,4,5,3,1,1,5,5,5,7,2,1,7,1,5,4,1,0,0,0,1,0,0,0,0,0,1
1709,3,5,2,5,2,4,3,4,5,1,1,5,3,5,4,1,2,2,2,3,2,1,3,4,5,1,1,4,2,2,3,5,3,1,5,1,1,1,1,5,4,5,2,7,5,4,1,1,5,6,0,1,0,0,0,0,0,0,0,0,0
1710,4,4,1,5,2,3,1,5,5,2,5,4,3,1,1,4,2,5,1,1,2,1,4,4,5,1,5,4,2,2,1,5,5,5,5,1,1,1,1,1,7,5,2,1,5,3,3,7,1,2,0,0,1,0,0,0,0,0,0,0,0
1711,1,4,3,5,2,3,3,1,5,4,4,4,3,1,2,4,5,4,2,2,1,3,2,2,5,1,5,4,2,1,3,4,4,1,5,1,1,5,4,5,1,4,2,1,2,3,7,2,6,3,0,0,0,0,0,0,0,0,0,0,0
1712,1,4,2,1,2,2,5,1,5,1,1,4,3,2,2,3,4,5,5,3,2,3,3,1,1,3,4,4,2,1,1,3,1,2,5,5,5,1,1,1,4,5,3,5,1,4,3,5,5,6,0,0,0,0,0,1,0,0,0,0,0
1713,3,5,1,5,1,3,1,4,5,5,1,4,1,5,4,5,4,4,5,4,2,5,3,2,5,1,2,3,2,2,2,4,5,5,4,1,1,1,3,1,3,5,3,5,7,5,5,7,1,2,0,0,1,0,0,0,0,0,0,0,0
1714,2,4,3,1,5,4,3,2,5,2,1,2,3,2,5,4,5,2,5,2,3,3,4,4,5,1,1,4,4,2,1,1,1,1,1,4,5,1,3,2,1,4,1,1,2,7,4,7,5,4,0,0,0,0,0,0,1,0,0,0,1
1715,1,2,2,5,2,4,3,5,2,3,5,1,1,5,3,5,5,2,3,1,2,3,3,2,3,4,1,4,2,2,4,1,1,5,1,5,4,1,1,3,3,4,5,5,5,5,3,2,5,7,0,0,0,1,0,0,0,0,0,0,1
1716,5,4,2,5,1,2,4,5,5,1,1,4,3,5,3,1,4,4,1,1,2,2,4,2,5,5,5,4,4,1,1,1,5,4,5,2,5,4,4,1,3,5,3,6,5,2,6,5,6,5,0,0,0,0,0,0,0,0,0,0,0
1717,1,2,2,1,2,3,3,2,5,1,5,5,3,5,2,4,4,1,3,5,2,3,4,4,5,4,4,4,2,2,2,2,1,1,1,5,4,2,5,2,1,6,2,1,5,3,1,5,1,5,0,0,0,0,0,0,0,0,1,0,1
1718,2,5,1,5,5,1,3,3,1,2,1,5,3,5,3,1,4,4,4,5,5,5,3,4,1,5,5,4,1,2,2,4,3,3,1,1,1,3,1,4,5,1,3,7,2,3,3,7,1,6,0,0,0,0,0,0,0,0,0,0,1
1719,5,1,2,5,2,4,3,2,1,1,5,1,3,1,1,3,5,2,5,3,2,2,3,5,1,1,1,4,2,2,5,5,1,1,4,4,1,5,1,3,1,1,5,1,2,1,7,7,2,4,1,0,0,0,0,0,0,0,0,0,1
1720,5,5,2,1,5,3,3,2,5,1,2,4,3,5,1,1,4,3,5,2,2,1,4,1,1,1,5,2,2,5,2,1,2,5,2,1,1,5,1,1,3,6,2,4,5,3,3,7,1,4,0,0,0,0,0,0,0,1,0,0,1
1721,5,1,2,1,2,3,4,2,4,4,1,4,3,5,2,5,5,4,3,1,2,3,3,4,1,5,5,4,2,1,2,2,3,5,4,3,1,2,4,5,4,5,2,4,5,2,1,4,5,2,0,0,0,0,0,0,0,0,0,0,0
1722,2,4,5,5,1,1,3,2,5,3,5,4,3,5,4,1,5,4,2,2,5,5,3,2,5,1,2,3,1,2,5,1,1,2,5,1,1,2,5,1,7,6,5,6,2,2,7,5,5,1,0,0,0,0,0,0,0,0,0,0,1
1723,4,2,2,5,1,1,3,2,5,4,1,4,3,5,4,4,2,1,5,5,4,3,1,5,5,1,1,3,2,1,1,1,1,5,1,5,5,5,2,4,1,7,3,5,7,2,6,7,1,3,0,0,0,1,0,0,1,1,0,0,1
1724,4,4,2,5,5,1,3,2,2,1,2,2,2,5,3,5,2,4,5,4,2,3,2,4,4,1,5,4,2,4,1,1,3,1,1,2,5,1,4,3,5,1,3,5,2,7,4,2,5,6,0,0,0,0,0,0,0,0,0,0,0
1725,3,5,5,4,2,5,2,4,1,3,1,5,2,5,5,3,5,4,5,2,2,2,4,4,5,1,4,5,4,3,5,1,5,1,1,1,1,5,1,3,1,4,6,5,2,3,6,6,6,3,0,0,0,0,0,0,0,0,0,0,0
1726,3,4,2,1,2,5,5,4,1,4,1,4,2,2,5,4,4,5,2,2,5,1,2,2,5,1,5,2,2,3,1,3,1,5,1,5,5,1,4,1,5,1,5,5,1,5,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0
1727,2,5,1,5,5,5,3,2,5,3,1,5,3,1,2,1,5,2,3,2,2,5,3,1,5,1,1,4,3,2,1,1,5,1,5,1,1,1,5,5,3,4,3,4,5,1,5,6,6,6,0,0,1,0,0,0,0,0,0,1,0
1728,3,3,1,5,5,3,1,4,5,5,4,4,1,5,2,3,4,4,2,4,3,5,4,4,5,1,1,5,3,2,1,3,3,1,5,5,4,2,1,2,1,5,5,5,5,5,7,1,1,4,0,0,0,0,0,0,0,0,0,0,0
1729,3,4,1,1,5,1,5,4,5,3,1,5,2,5,3,4,4,5,3,2,2,3,3,4,1,1,4,4,2,1,5,2,5,1,3,2,3,3,1,5,1,3,2,5,2,4,3,7,6,3,0,0,0,0,0,0,0,0,0,1,1
1730,2,1,3,1,2,2,4,2,5,1,4,2,1,5,4,3,5,4,5,2,5,3,3,2,2,3,5,4,2,1,3,5,4,1,5,1,1,1,1,1,3,4,3,5,5,3,4,7,5,2,0,0,0,0,0,0,0,0,0,0,0
1731,3,4,2,5,2,3,3,4,1,5,5,3,5,5,4,1,2,2,2,3,4,3,3,2,4,1,1,3,2,1,1,1,5,4,4,5,1,1,1,1,4,1,5,6,5,3,7,7,4,2,0,0,0,0,0,0,0,0,0,0,1
1732,1,2,2,3,2,3,3,5,5,3,2,5,3,5,3,4,4,2,5,4,3,3,3,2,1,5,1,5,3,2,1,1,1,5,3,4,3,5,5,1,2,4,3,5,1,3,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0
1733,2,1,1,4,5,5,3,2,5,3,4,5,3,5,1,1,4,2,2,1,3,3,4,4,5,1,4,4,4,2,1,5,4,2,1,5,5,1,1,1,1,6,5,6,1,3,3,2,6,1,0,0,0,0,0,0,0,0,0,0,0
1734,3,2,2,4,5,5,5,1,5,3,4,3,2,5,4,4,4,5,5,3,2,5,3,4,3,5,4,4,4,5,3,2,1,2,3,1,1,4,2,1,7,4,5,3,2,2,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0
1735,5,5,3,5,2,3,3,4,5,3,1,4,3,1,3,1,4,2,1,5,5,5,3,1,5,5,3,4,2,2,5,5,1,1,4,1,1,2,1,1,4,4,5,1,5,3,3,1,6,6,1,0,0,0,0,0,0,0,0,0,0
1736,4,1,3,5,2,3,2,5,1,4,3,2,3,5,5,2,5,2,4,3,5,5,3,4,1,1,1,4,2,2,5,5,1,2,2,1,1,5,1,5,1,7,2,5,1,3,7,4,5,3,1,0,0,0,0,0,0,0,0,0,0
1737,5,4,3,4,2,2,3,5,5,4,4,4,3,5,1,4,5,2,1,2,2,3,3,1,2,5,1,4,4,2,3,5,5,4,1,5,5,3,3,3,4,1,2,5,2,7,4,7,1,3,0,0,1,0,0,1,1,0,0,0,0
1738,5,2,2,5,5,3,4,2,1,2,4,1,3,1,5,1,5,2,4,5,3,1,3,2,1,1,1,4,2,4,3,5,5,5,1,4,5,1,5,2,3,1,7,5,2,3,7,7,2,3,0,0,0,1,0,0,0,0,0,0,1
1739,5,4,1,5,2,3,3,4,5,1,1,4,3,5,3,4,5,4,1,1,2,1,1,1,5,5,5,5,2,4,2,5,1,5,1,3,1,4,5,1,3,1,2,5,2,3,7,7,1,3,0,0,0,0,0,0,0,0,0,0,1
1740,1,5,3,5,5,3,5,2,1,4,1,4,1,5,2,5,4,2,5,1,2,1,1,5,4,1,5,4,2,2,1,5,5,4,2,1,5,1,4,1,4,6,3,5,2,3,7,5,3,3,0,0,0,0,0,0,1,0,0,0,0
1741,1,1,5,1,2,3,4,2,5,3,1,5,3,5,4,1,4,4,2,2,2,3,3,4,1,5,1,4,3,3,5,5,2,1,2,5,2,1,4,5,7,2,3,5,5,7,7,7,5,1,0,0,0,0,0,0,0,0,0,1,1
